t_us,seq,ax,ay,az,gx,gy,gz,valid,t_imu,t_serial,missed
32626389,2352,0.1226,0.6849,0.8160,-148.9868,16.6626,57.4341,1,10644,978,3252
32637993,2353,0.1146,0.7856,0.7296,-199.4018,18.4326,57.6172,1,10645,931,3253
32649603,2354,0.0999,0.8754,0.6143,-199.6460,4.0894,63.1714,1,10638,945,3254
32661205,2355,0.0256,0.9481,0.5034,-184.9975,-16.2354,70.9229,1,10672,902,3256
32672796,2356,-0.0497,0.9573,0.4213,-170.5932,-38.2690,79.5288,1,10601,962,3257
32684358,2357,-0.0994,0.9441,0.2858,-161.8652,-57.9834,84.5337,1,10660,874,3258
32695976,2358,-0.1248,0.9874,0.2488,-146.4233,-70.4956,79.7119,1,10651,939,3260
32707579,2359,-0.0975,0.9949,0.3043,-96.4966,-60.6079,45.9595,1,10683,891,3261
32719226,2360,-0.0615,1.0146,0.4574,-82.7026,-44.0063,22.8882,1,10655,965,3262
32730848,2361,-0.0582,1.1139,0.6333,-75.9277,-24.7192,-3.9062,1,10656,938,3264
32742405,2362,0.0171,1.3790,0.8141,-55.6030,-5.8594,-33.8745,1,10605,924,3265
32753992,2363,0.0552,1.4709,0.9175,-18.6157,11.7798,-61.2183,1,10650,911,3266
32765596,2364,0.1240,1.5149,0.9747,4.3945,26.3672,-74.8291,1,10646,931,3268
32777170,2365,0.2285,1.5085,0.9467,-10.7422,23.0103,-46.8750,1,10675,841,3269
32788850,2366,0.2861,1.5027,0.9003,-20.6299,9.0332,-16.8457,1,10687,965,3270
32800412,2367,0.2744,1.5100,0.8751,-33.1421,-4.5166,15.5640,1,10663,872,3272
32812007,2368,0.2206,1.4169,0.7819,-47.8516,-16.9678,45.2881,1,10647,919,3273
32823602,2369,0.1709,1.3613,0.6865,-61.0352,-31.7383,67.5049,1,10671,897,3274
32835226,2370,0.1234,1.2971,0.5653,-69.9463,-51.2085,80.0171,1,10665,931,3276
32846799,2371,0.0803,1.2103,0.4589,-50.9644,-97.9004,85.0830,1,10668,846,3277
32858441,2372,0.0276,1.1274,0.3945,-29.7241,-116.2720,80.9326,1,10686,929,3278
32870038,2373,-0.0366,1.0756,0.3771,-18.9209,-126.9531,70.9839,1,10658,912,3279
32881665,2374,-0.0709,0.8792,0.3197,-29.8462,-121.9482,53.3447,1,10645,955,3281
32893227,2375,-0.0486,0.8375,0.2078,-59.7534,-96.8018,30.6396,1,10644,860,3282
32904865,2376,-0.0308,0.8490,0.1349,-79.1016,-73.7305,9.7656,1,10674,937,3283
32916488,2377,-0.0084,0.8282,0.1086,-44.4336,-79.6509,0.4272,1,10704,891,3285
32928084,2378,-0.0031,0.7548,0.1121,-13.0005,-89.4165,8.0566,1,10626,941,3286
32939648,2379,-0.0227,0.6521,0.1367,9.6436,-92.0410,15.3809,1,10671,866,3287
32951248,2380,-0.0303,0.4462,0.1611,18.6157,-86.6699,19.2261,1,10654,919,3289
32962840,2381,-0.0095,0.3213,0.1460,19.9585,-77.7588,19.8975,1,10671,893,3290
32974444,2382,-0.0338,0.2542,0.1101,18.9819,-68.0542,20.7520,1,10661,914,3291
32986051,2383,-0.0859,0.2782,0.0593,28.7476,-42.4194,19.6533,1,10688,893,3293
32997678,2384,-0.1329,0.3228,0.0154,52.6733,-19.3481,9.9487,1,10666,933,3294
33009270,2385,-0.1530,0.3252,0.0171,86.7309,8.3008,-4.5166,1,10681,883,3295
33020865,2386,-0.0525,0.1938,0.2106,109.6802,32.6538,-16.9067,1,10641,926,3297
33032451,2387,-0.0154,0.1438,0.2946,101.1352,46.2036,-19.2871,1,10662,896,3298
33044110,2388,-0.0099,0.1605,0.3036,67.4438,44.3726,-9.9487,1,10666,966,3299
33055700,2389,-0.0237,0.2208,0.2585,12.2070,14.2822,18.7378,1,10678,884,3301
33067293,2390,-0.0573,0.2722,0.2024,-0.3052,4.2725,25.6958,1,10633,933,3302
33078866,2391,-0.0859,0.2623,0.1528,-12.2681,3.7231,24.7192,1,10679,865,3303
33090507,2392,-0.1199,0.1912,0.0675,-25.6348,9.6436,17.2119,1,10657,956,3305
33102086,2393,-0.1302,0.2047,0.0259,-25.6348,9.6436,17.2119,0,10638,913,3306
33109432,2394,-0.1302,0.2047,0.0259,-25.6348,9.6436,17.2119,0,6404,914,3306
33112598,2395,-0.1246,0.2002,0.0148,-20.0806,23.5596,-8.3008,1,2197,943,3306
33124158,2396,-0.1044,0.1411,0.0531,2.1973,28.5034,-20.6909,1,10640,865,3307
33135709,2397,-0.0734,0.0332,0.1051,15.5640,33.7524,-30.3345,1,10603,921,3309
33147241,2398,-0.0269,-0.1135,0.1199,-0.2441,32.2266,-23.1323,1,10650,855,3310
33158871,2399,0.0466,-0.3268,0.0640,-24.5361,25.5737,-6.9580,1,10684,917,3311
33170495,2400,0.1705,-0.9503,-0.1801,-52.6733,13.1836,14.8926,1,10646,934,3313
33182130,2401,0.2231,-1.2516,-0.3345,-80.2612,-0.3662,37.1094,1,10640,966,3314
33193701,2402,0.3889,-1.6061,-0.5209,-96.2524,-7.9956,56.9458,1,10637,890,3315
33205296,2403,0.7281,-2.0802,-0.7399,-77.8198,8.4229,106.6284,1,10644,923,3317
33216938,2404,1.1917,-2.5962,-1.0645,-65.9180,18.5547,149.2310,1,10689,878,3318
33228528,2405,1.5793,-2.8209,-1.4758,-80.5664,9.5215,184.7534,1,10640,921,3319
33240110,2406,-0.0447,-0.1316,-0.7477,-178.0395,-25.8179,129.3945,1,10640,915,3320
33251776,2407,-0.5487,2.9911,1.4683,-361.5112,-28.9917,-235.7788,1,10622,970,3322
33263315,2408,1.1610,3.7782,1.4457,-342.4682,210.9985,-599.3652,1,10637,876,3323
33275019,2409,0.4767,1.7521,0.8976,679.9926,179.5044,24.0478,1,10691,985,3324
33286540,2410,-1.5225,0.0900,2.2152,301.4526,72.6929,128.8452,1,10623,869,3326
33298205,2411,-0.6555,0.1630,1.6919,-350.0366,15.4419,23.8647,1,10674,962,3327
33309837,2412,1.6681,-0.8201,-2.7958,-459.0454,-197.9980,-10.6201,1,10664,941,3328
33321474,2413,-0.0002,-0.1888,-2.0602,-161.9263,-343.0786,31.3721,1,10636,973,3330
33333047,2414,-0.8040,1.4213,-0.3212,98.2666,-227.1118,29.4800,1,10619,925,3331
33344684,2415,-0.7949,1.9548,0.7841,186.2793,130.7373,-19.8975,1,10607,975,3332
33356258,2416,-0.6597,1.2592,1.0320,120.3613,149.8413,-42.2363,1,10611,935,3334
33367896,2417,-0.1517,0.7506,0.8706,33.2642,108.0933,-55.1147,1,10633,976,3335
33379539,2418,0.3300,0.8585,0.3621,-17.6392,40.0391,-25.4517,1,10689,927,3336
33391115,2419,0.0151,0.9062,0.2158,-35.1562,-14.4653,13.3667,1,10632,916,3338
33402829,2420,-0.1792,1.0270,0.1398,-39.6729,-37.5366,19.4092,1,10687,999,3339
33414464,2421,-0.2102,1.0970,0.0415,17.1509,-22.6440,-20.2026,1,10660,946,3340
33426102,2422,-0.1162,1.0630,0.0098,78.8574,2.7466,-32.7759,1,10683,928,3342
33437680,2423,0.0214,0.9297,0.2075,119.3237,27.8931,-32.4097,1,10616,935,3343
33449277,2424,0.0969,0.7357,0.7129,104.0649,39.0625,-21.9116,1,10638,930,3344
33460872,2425,0.0320,0.7894,0.6176,48.2178,29.8462,-8.7891,1,10633,935,3346
33472485,2426,-0.0372,0.8905,0.4004,-20.7520,-0.7324,-1.8311,1,10670,915,3347
33484050,2427,-0.0581,0.9412,0.2677,-13.1836,-2.9907,-7.5684,1,10645,893,3348
33495689,2428,-0.0242,0.9291,0.2620,-3.6621,-0.5493,-11.7187,1,10694,918,3350
33507304,2429,0.0309,0.9034,0.2968,-1.0376,0.3052,-11.8408,1,10653,934,3351
33518897,2430,0.0883,0.9001,0.3329,0.6104,-1.3428,-10.1318,1,10678,889,3352
33530478,2431,0.0938,0.8982,0.3776,4.7607,-3.4790,-8.3618,1,10632,921,3354
33542096,2432,0.0745,0.8911,0.4131,-2.9907,-7.5073,-1.1597,1,10681,909,3355
33553690,2433,0.0160,0.9014,0.4000,-11.5967,-10.7422,2.5024,1,10654,912,3356
33565315,2434,-0.0537,0.9255,0.3622,-11.9019,-12.4512,2.5024,1,10675,923,3358
33576934,2435,-0.0933,0.9390,0.3610,-7.2021,-11.3525,-0.8545,1,10642,950,3359
33588523,2436,-0.0668,0.9235,0.4062,-6.7139,-9.1553,-4.2725,1,10691,871,3360
33600106,2437,-0.0360,0.9266,0.3656,-11.0474,-7.7515,-6.1646,1,10645,910,3361
33611741,2438,-0.0018,0.9376,0.3146,-6.4697,-4.5776,-7.0801,1,10691,916,3363
33623329,2439,0.0250,0.9426,0.3027,2.1362,-1.4038,-7.6294,1,10646,914,3364
33634952,2440,0.0325,0.9436,0.3239,6.1035,1.2817,-7.8125,1,10667,929,3365
33646515,2441,0.0105,0.9496,0.3323,5.3101,2.0752,-7.6904,1,10649,887,3367
33658075,2442,-0.0581,0.9708,0.2859,5.3711,1.8921,-8.5449,1,10677,855,3368
33669641,2443,-0.0657,0.9847,0.2886,9.7046,2.7466,-11.4746,1,10655,883,3369
33681230,2444,-0.0546,1.0001,0.3011,22.6440,10.2539,-21.1792,1,10671,889,3371
33692887,2445,-0.0408,1.0190,0.2893,29.9683,14.4043,-25.5127,1,10667,962,3372
33704558,2446,-0.0408,1.0190,0.2893,29.9683,14.4043,-25.5127,0,10711,932,3373
33707740,2447,-0.0408,1.0190,0.2893,42.7856,16.9678,-29.5410,0,2194,960,3373
33715137,2448,-0.0203,1.0598,0.1797,65.0024,17.4561,-33.9966,1,6439,931,3373
33726724,2449,0.0094,1.1406,0.2063,95.8862,18.1885,-38.3301,1,10677,882,3375
33738342,2450,0.0470,1.2344,0.4185,116.0889,29.6020,-37.2314,1,10647,943,3376
33749914,2451,0.0785,1.5427,0.7299,102.8442,56.3965,-26.0010,1,10697,817,3377
33761524,2452,0.0989,1.9371,1.0513,61.8896,85.3271,-28.4424,1,10644,938,3379
33773133,2453,0.1877,2.0708,1.3181,56.7627,69.7632,-53.4058,1,10697,854,3380
33784758,2454,0.3801,1.8982,1.4482,28.7476,40.3442,-60.6079,1,10632,965,3381
33796303,2455,0.5481,1.5426,1.1321,-20.6299,-3.2349,-36.3159,1,10683,834,3383
33807948,2456,0.4904,1.4540,0.8737,-57.9224,-49.3774,9.6436,1,10643,945,3384
33819512,2457,0.3630,1.3518,0.7267,-55.0537,-81.7261,59.4482,1,10674,862,3385
33831132,2458,0.2208,1.2053,0.7052,-3.8452,-104.4922,123.0469,1,10649,943,3387
33842726,2459,0.1064,1.0405,0.6906,-18.9209,-109.1309,133.3008,1,10694,873,3388
33854346,2460,0.0096,0.8955,0.5695,-55.2368,-114.3188,134.0332,1,10641,950,3389
33865954,2461,-0.1074,0.6710,0.1290,-80.6274,-119.6289,128.6011,1,10664,917,3391
33877571,2462,-0.1998,0.6479,0.0396,-76.6602,-122.3755,118.3472,1,10618,970,3392
33889113,2463,-0.3008,0.6555,0.0682,-49.9878,-117.1875,101.0742,1,10659,826,3393
33900762,2464,-0.3491,0.6453,0.1385,-4.5166,-70.9839,41.1987,1,10646,975,3395
33912371,2465,-0.3346,0.6169,0.1837,-7.3853,-39.9170,9.4604,1,10677,904,3396
33923910,2466,-0.2639,0.5902,0.1696,-15.8691,-17.3340,-12.9395,1,10609,902,3397
33935561,2467,-0.0450,0.5330,0.0717,-14.8926,-8.4839,-21.4844,1,10688,937,3399
33947169,2468,-0.0068,0.5354,0.0753,-3.9673,-9.8877,-15.6860,1,10632,948,3400
33958772,2469,-0.0269,0.5475,0.1154,9.5825,-15.1367,-1.3428,1,10636,939,3401
33970361,2470,-0.0693,0.5408,0.1622,22.2778,-20.9961,16.7236,1,10627,934,3403
33981962,2471,-0.0911,0.5132,0.1932,16.7236,-21.1792,14.4653,1,10693,852,3404
33993579,2472,-0.0756,0.4783,0.2053,7.9956,-22.5220,10.1929,1,10657,932,3405
34005176,2473,-0.0243,0.3856,0.1515,-2.1362,-25.7568,9.3994,1,10682,888,3406
34016764,2474,-0.0308,0.3185,0.1172,-10.7422,-28.6865,10.8643,1,10649,910,3408
34028393,2475,-0.0658,0.2778,0.1189,-13.6719,-28.1982,9.5215,1,10672,930,3409
34039975,2476,-0.0941,0.2745,0.1379,-5.5542,-13.2446,-5.1270,1,10632,922,3410
34051611,2477,-0.0870,0.2747,0.1525,1.6479,-3.4790,-12.9395,1,10700,910,3412
34063176,2478,-0.0586,0.2588,0.1688,8.2397,3.5400,-16.2964,1,10634,904,3413
34074829,2479,-0.0048,0.1545,0.2350,12.5732,6.5918,-14.5264,1,10687,937,3414
34086446,2480,0.0172,0.0820,0.2325,9.9487,6.2256,-9.4604,1,10639,950,3416
34098046,2481,0.0320,-0.0033,0.1803,-1.5869,2.5024,-3.1128,1,10634,939,3417
34109609,2482,0.0214,-0.0962,0.1019,-30.0903,-13.7939,7.3853,1,10627,908,3418
34121259,2483,-0.0259,-0.1737,0.0330,-35.2173,-20.6299,7.0190,1,10710,913,3420
34132841,2484,-0.0698,-0.2537,-0.0156,-32.1045,-21.2402,3.4790,1,10642,911,3421
34144484,2485,0.0573,-0.6431,-0.1154,-23.2544,-15.2588,2.5635,1,10676,939,3422
34156091,2486,0.2405,-1.0072,-0.2075,-12.2681,-7.3242,11.6577,1,10634,946,3424
34167686,2487,0.5144,-1.5565,-0.3829,0.3662,-4.7607,34.3628,1,10633,935,3425
34179272,2488,0.9647,-2.4247,-0.7483,32.3486,-12.3291,144.1650,1,10623,936,3426
34190878,2489,1.6267,-3.4468,-1.3944,46.0205,-18.6768,242.5537,1,10706,872,3428
34202528,2490,2.3350,-3.9999,-2.1246,39.3677,-19.3481,337.0971,1,10648,974,3429
34214103,2491,1.3157,-1.5696,-1.9548,-41.1987,-14.9536,347.9614,1,10672,846,3430
34225744,2492,-0.7222,1.8259,0.6111,-168.3960,-11.7187,30.6396,1,10630,983,3432
34237276,2493,0.3553,4.0000,2.2880,-182.8003,311.7065,-543.2739,1,10664,841,3433
34248924,2494,1.3884,4.0000,1.9872,268.1274,553.3447,-268.0664,1,10622,969,3434
34260524,2495,-0.1104,2.2325,2.5653,387.8784,153.3813,77.2705,1,10656,917,3436
34272152,2496,-0.2394,0.1807,2.5005,-47.1802,-94.4824,142.4561,1,10625,975,3437
34283696,2497,1.4188,-0.9917,-2.4598,-429.9316,-319.7021,102.6001,1,10674,843,3438
34295365,2498,-0.0977,0.2906,-2.7172,-391.4184,-408.8745,59.3872,1,10633,978,3440
34306883,2499,-0.9788,1.6964,-1.4125,-100.3418,-210.2051,8.6060,1,10656,834,3441
34318509,2500,-0.8427,1.8273,0.3672,333.0688,200.9888,-38.6353,1,10646,924,3442
34330158,2501,-0.5258,0.8665,1.5931,230.2856,168.3349,-39.7949,1,10704,916,3443
34341796,2502,-0.2386,0.2014,1.7357,7.3242,73.4253,-59.9365,1,10632,979,3445
34353360,2503,0.2913,1.0819,0.1775,-148.4985,-4.4556,-61.7676,1,10670,867,3446
34364986,2504,0.0956,1.3431,-0.2871,-142.2119,-33.8135,-27.8931,1,10646,953,3447
34376579,2505,-0.1078,1.1770,-0.0663,-21.6064,-24.1089,4.6387,1,10634,931,3449
34388183,2506,-0.1478,0.8302,0.4458,111.3892,-0.5493,-7.1411,1,10630,946,3450
34399807,2507,-0.0684,0.6372,0.7421,68.1763,-5.4321,-28.1372,1,10700,895,3451
34411390,2508,0.0326,0.7142,0.7126,20.5688,-6.1035,-36.8042,1,10637,919,3453
34423035,2509,-0.0321,0.9382,0.4108,2.6855,0.7935,-30.3955,1,10704,914,3454
34434633,2510,-0.1122,0.9049,0.3625,8.6060,10.4980,-20.4468,1,10638,933,3455
34446264,2511,-0.1370,0.8700,0.3690,20.5078,18.0664,-17.4561,1,10655,947,3457
34457833,2512,-0.1052,0.8583,0.3884,31.9824,23.3765,-30.5176,1,10619,922,3458
34469465,2513,-0.0424,0.8776,0.4115,33.3862,20.6299,-37.5366,1,10724,851,3459
34481092,2514,0.0309,0.9038,0.4365,34.9731,14.7705,-40.1611,1,10644,954,3461
34492700,2515,0.1083,0.9316,0.4176,37.1704,8.0566,-38.5742,1,10670,910,3462
34504267,2516,0.0721,0.9478,0.4078,44.9219,4.0283,-35.4614,1,10628,913,3463
34515908,2517,0.0197,0.9558,0.4194,88.0737,6.9580,-32.7148,1,10671,942,3465
34527497,2518,-0.0297,0.9703,0.4135,128.1738,6.5308,-37.1704,1,10613,948,3466
34539106,2519,-0.0920,1.0057,0.3823,186.6455,6.4697,-44.8608,1,10691,889,3467
34550719,2520,-0.1389,1.0612,0.3723,263.6108,16.2964,-51.5747,1,10629,956,3469
34562299,2521,-0.1084,1.0142,0.6505,345.7641,40.8936,-55.1758,1,10668,883,3470
34573907,2522,-0.0919,0.8247,1.0046,400.5127,80.8716,-60.4858,1,10641,939,3471
34585527,2523,-0.0217,0.5757,1.3154,339.8437,174.5605,-102.0508,1,10647,946,3473
34597176,2524,0.1016,0.3660,1.4003,267.7002,197.8760,-136.0474,1,10638,983,3474
34608702,2525,0.2198,0.2626,1.2424,216.3696,198.3642,-168.8232,1,10630,839,3475
34620363,2526,0.2988,0.2631,0.9570,199.0356,182.9834,-191.2231,1,10640,995,3477
34631890,2527,0.4366,0.2426,0.3853,208.4961,156.4331,-196.6553,1,10651,849,3478
34643564,2528,0.4161,0.2114,0.2007,230.2246,118.5303,-186.0962,1,10641,975,3479
34655099,2529,0.3253,0.1849,0.1057,278.9307,17.2119,-149.4141,1,10659,848,3480
34666726,2530,0.2722,0.1305,0.1013,293.6401,-30.3955,-133.7280,1,10640,930,3482
34678313,2531,0.2975,0.0391,0.1490,290.5884,-69.5190,-122.0703,1,10680,850,3483
34689936,2532,0.3521,-0.0657,0.1936,266.6016,-103.1494,-115.6616,1,10638,957,3484
34701546,2533,0.3677,-0.0096,0.1917,236.0840,-133.2397,-118.5913,1,10669,915,3486
34713190,2534,0.2684,0.0804,0.1930,229.6753,-157.8979,-130.7983,1,10639,977,3487
34724704,2535,0.1669,0.1489,0.2806,313.9038,-159.9731,-140.3809,1,10658,829,3488
34736334,2536,0.1766,0.2651,0.7499,450.6836,-71.6553,-165.8325,1,10638,936,3490
34747907,2537,0.1766,0.2651,0.7499,450.6836,-71.6553,-165.8325,0,10705,840,3491
34751132,2538,0.1766,0.2651,0.7499,708.1909,141.7236,-214.1113,0,2194,974,3491
34758578,2539,0.5889,-0.2592,2.4630,655.5175,298.6450,-241.3940,1,6439,979,3491
34770108,2540,0.4044,-1.0483,2.2328,100.0976,233.7036,-208.3130,1,10666,838,3492
34781775,2541,0.1617,-0.1282,1.3177,-280.6396,64.0259,-112.6099,1,10659,952,3494
34793367,2542,0.2363,0.4895,1.0538,-152.0386,-85.0220,-6.1035,1,10673,861,3495
34805019,2543,0.3756,0.4445,1.1687,398.6206,-159.7900,-13.4277,1,10661,964,3496
34816570,2544,0.3195,-0.0160,1.0854,499.2065,-113.9526,-61.0962,1,10655,839,3498
34828228,2545,0.1512,-0.4556,0.8165,496.3989,-68.7256,-69.8853,1,10651,978,3499
34839803,2546,0.0859,-0.9415,0.4651,414.0014,-38.6963,-41.5039,1,10671,847,3500
34851437,2547,0.1659,-0.9054,0.4666,291.9312,-10.7422,-8.3618,1,10642,964,3502
34863042,2548,0.2445,-0.8027,0.4935,171.7529,11.9629,10.6812,1,10664,915,3503
34874657,2549,0.2843,-0.7375,0.5509,-3.5400,2.7466,14.9536,1,10639,949,3504
34886260,2550,0.2812,-0.6980,0.6174,-60.4858,-18.6157,10.5591,1,10656,919,3506
34897919,2551,0.2582,-0.6516,0.6769,-99.3042,-37.6587,8.6060,1,10639,992,3507
34909463,2552,0.2250,-0.5687,0.7825,-121.9482,-46.7529,8.7280,1,10624,892,3508
34921086,2553,0.2126,-0.5459,0.8353,-132.0190,-45.8374,10.2539,1,10631,966,3510
34932668,2554,0.1993,-0.5116,0.8792,-133.1787,-39.7949,13.8550,1,10662,862,3511
34944291,2555,0.1881,-0.4707,0.9210,-107.3608,-25.3296,20.4468,1,10657,938,3512
34955858,2556,0.1819,-0.4404,0.9618,-79.5288,-18.5547,18.8599,1,10673,836,3514
34967488,2557,0.1785,-0.4218,0.9878,-46.2646,-12.5122,14.4043,1,10655,947,3515
34979082,2558,0.1774,-0.4204,0.9773,-11.7798,-6.3477,8.3008,1,10696,869,3516
34990663,2559,0.1860,-0.4414,0.9436,20.0806,0.4883,2.2583,1,10655,898,3518
35002326,2560,0.2041,-0.4698,0.8978,45.4712,6.7139,-1.5259,1,10712,925,3519
35013900,2561,0.2185,-0.5000,0.8521,64.5752,10.6201,-2.3804,1,10639,907,3520
35025537,2562,0.2238,-0.5280,0.8192,58.5327,8.4839,-1.5259,1,10661,949,3522
35037140,2563,0.2222,-0.5455,0.8024,46.9971,5.3101,-0.6104,1,10638,936,3523
35048740,2564,0.2129,-0.5431,0.8127,34.3628,2.4414,0.3662,1,10670,902,3524
35060289,2565,0.2090,-0.5333,0.8289,23.9258,0.6104,1.3428,1,10621,901,3526
35071853,2566,0.2090,-0.5201,0.8361,17.8223,-0.0610,2.0752,1,10679,857,3527
35083486,2567,0.2205,-0.4828,0.8127,22.7051,-0.7935,-0.4272,1,10689,915,3528
35095058,2568,0.2363,-0.4850,0.7949,28.6865,-1.8311,-5.1880,1,10688,857,3529
35106691,2569,0.2218,-0.5922,0.8308,28.1982,-0.8545,-6.5918,1,10667,937,3531
35118369,2570,0.2035,-0.6261,0.8365,19.5923,2.1973,-2.4414,1,10711,939,3532
35129907,2571,0.2123,-0.5757,0.8219,9.8267,3.9673,1.7090,1,10615,896,3533
35141485,2572,0.2059,-0.5449,0.8214,4.3335,2.9297,2.6245,1,10680,870,3535
35153087,2573,0.1978,-0.5363,0.8293,7.8735,-0.1831,0.3662,1,10681,893,3536
35164677,2574,0.2006,-0.5371,0.8335,13.9160,0.7935,0.0000,1,10711,851,3537
35176264,2575,0.2118,-0.5417,0.8292,19.6533,2.5635,-0.2441,1,10678,882,3539
35187765,2576,0.2225,-0.5673,0.8082,21.9727,3.7231,-0.9155,1,10619,854,3540
35199404,2577,0.2217,-0.5825,0.7960,18.8599,3.4790,-1.7090,1,10600,938,3541
35210925,2578,0.2400,-0.6102,0.7673,11.4136,1.5259,-1.6479,1,10644,850,3543
35222546,2579,0.3030,-0.6478,0.7089,-21.8506,-11.3525,12.5122,1,10687,906,3544
35234166,2580,0.3599,-0.6663,0.6500,-62.1338,-22.7051,22.7661,1,10701,892,3545
35245833,2581,0.3329,-0.6477,0.6403,-115.3564,-34.7290,27.0386,1,10676,963,3547
35257383,2582,0.1322,-0.5233,0.8113,-164.3677,-43.5791,26.6724,1,10631,890,3548
35268997,2583,0.0930,-0.4365,0.9163,-191.3452,-45.7764,27.1606,1,10642,944,3549
35280588,2584,0.0984,-0.3693,0.9994,-187.8662,-40.1001,29.4189,1,10641,895,3551
35292224,2585,0.1216,-0.3387,1.0560,-113.2202,-17.3950,26.6724,1,10655,953,3552
35303797,2586,0.1552,-0.3334,1.0662,-65.6128,-7.6904,24.1089,1,10654,893,3553
35315443,2587,0.1798,-0.3586,1.0190,-27.0996,-2.7466,24.1699,1,10679,939,3555
35327037,2588,0.1752,-0.4335,0.8502,-10.2539,-3.4790,25.9399,1,10657,909,3556
35338679,2589,0.1791,-0.4359,0.8263,-17.8833,-7.9956,26.3672,1,10661,952,3557
35350248,2590,0.2068,-0.3926,0.8306,-39.4287,-12.3901,24.1699,1,10643,898,3559
35361859,2591,0.2144,-0.3542,0.7988,-96.3745,-22.4609,17.0898,1,10652,931,3560
35373467,2592,0.1731,-0.3451,0.9199,-105.9570,-21.4233,15.8081,1,10660,920,3561
35385117,2593,0.1450,-0.3173,1.0964,-84.8389,-11.0474,17.7612,1,10652,971,3562
35396659,2594,0.1659,-0.3363,0.8772,-71.6553,-5.7983,27.3437,1,10627,887,3564
35408262,2595,0.1763,-0.3030,0.8408,-87.9517,-5.7983,37.1094,1,10656,920,3565
35419874,2596,0.1840,-0.2812,0.8964,-112.6709,-1.7700,37.5366,1,10663,893,3566
35431504,2597,0.2007,-0.2852,0.9666,-118.9575,15.6250,21.9727,1,10655,949,3568
35443083,2598,0.2153,-0.2513,0.9923,-113.7695,15.0146,16.7236,1,10659,892,3569
35454739,2599,0.2330,-0.2140,0.9824,-111.4502,7.3853,14.0991,1,10679,949,3570
35466319,2600,0.2368,-0.2439,1.0004,-105.8350,-2.6245,10.6201,1,10643,909,3572
35477933,2601,0.2130,-0.2100,1.0573,-91.7969,-9.0332,6.1035,1,10661,924,3573
35489506,2602,0.2018,-0.1714,1.0720,-68.7866,-9.5825,3.6621,1,10662,884,3574
35501127,2603,0.1978,-0.1487,1.0431,-25.8179,-8.9111,6.1646,1,10661,933,3576
35512717,2604,0.1886,-0.1326,1.0298,-9.0332,-6.4697,6.8359,1,10679,883,3577
35524325,2605,0.1865,-0.1105,1.0657,25.1465,1.5869,2.9297,1,10689,891,3578
35535939,2606,0.2053,-0.1898,0.9790,73.6084,6.7749,-1.8311,1,10703,884,3580
35547555,2607,0.2086,-0.2726,0.8466,84.1675,-2.0752,0.0000,1,10664,924,3581
35559108,2608,0.1896,-0.2839,0.8882,46.8750,-12.5122,3.7231,1,10664,835,3582
35570805,2609,0.1820,-0.2834,0.9496,-6.7139,3.1738,2.6245,1,10713,956,3584
35582339,2610,0.1910,-0.2496,0.9410,-25.4517,11.4746,0.9766,1,10660,846,3585
35594020,2611,0.1879,-0.1699,0.9617,-42.7246,13.4888,-0.6104,1,10701,952,3586
35605617,2612,0.1722,-0.1549,1.0405,-44.3115,13.3057,-1.5259,1,10666,903,3588
35617248,2613,0.1720,-0.2076,1.0425,-32.4707,12.6343,-3.0518,1,10649,954,3589
35628828,2614,0.1655,-0.2561,1.0482,-15.6250,12.6343,-7.0801,1,10660,893,3590
35640472,2615,0.1510,-0.2444,1.0574,3.7842,19.4702,-26.3672,1,10664,951,3592
35652017,2616,0.1276,-0.1522,1.1010,3.1128,24.1089,-33.6304,1,10652,866,3593
35663640,2617,0.0865,-0.0887,1.2188,-13.7329,26.4282,-30.2124,1,10685,910,3594
35675306,2618,0.2177,-0.0872,1.6189,-44.4336,27.6489,-15.8081,1,10709,929,3596
35686945,2619,0.3823,-0.1796,1.6841,-65.4907,25.5737,1.7090,1,10629,966,3597
35698507,2620,0.4298,-0.2371,1.6940,-75.8667,11.5356,9.0332,1,10638,896,3598
35710136,2621,0.4141,-0.2780,1.7596,-49.6216,-35.0342,5.0659,1,10655,948,3599
35721694,2622,0.3829,-0.3341,1.9414,-29.7852,-43.4570,5.5542,1,10664,866,3601
35733360,2623,0.3427,-0.3125,2.1949,-22.9492,-36.2549,5.5542,1,10681,956,3602
35744919,2624,0.4041,-0.2509,2.2953,-23.4375,-26.7944,5.0049,1,10659,873,3603
35756535,2625,0.4167,-0.2229,2.0586,-28.4424,-32.2876,4.6387,1,10675,913,3605
35768132,2626,0.3896,-0.2211,1.7643,-28.6255,-56.7627,6.4087,1,10697,873,3606
35779753,2627,0.3392,-0.2371,1.5103,4.1504,-119.1406,12.2681,1,10673,920,3607
35791351,2628,0.2651,-0.2034,1.3291,11.1694,-130.9204,13.3667,1,10696,873,3609
35803022,2629,0.1907,-0.1130,1.2059,-1.0986,-126.1597,12.2070,1,10671,971,3610
35814601,2630,0.1687,-0.0635,1.0637,-20.2026,-110.1684,9.7656,1,10644,908,3611
35826221,2631,0.1925,-0.1072,1.0419,-30.0903,-87.0361,8.3618,1,10663,929,3613
35837816,2632,0.1953,-0.1149,1.0328,-42.2974,-42.3584,9.0942,1,10666,900,3614
35849446,2633,0.1957,-0.1199,0.9763,-53.2837,-36.1938,9.9487,1,10649,953,3615
