seq,t,dt,work,missed,,,
3625,26358547,4997,9,0,,,
3626,26363548,5001,8,0,,,
3627,26368551,5003,9,0,,,
3628,26373547,4996,9,0,,,
3629,26378552,5005,9,0,,,
3630,26383554,5002,9,0,,,
3631,26388553,4999,8,0,,,
3632,26393548,4995,9,0,,,
3633,26398549,5001,9,0,,,
3634,26403548,4999,9,0,,,
3635,26408551,5003,9,0,,,
3636,26413549,4998,8,0,,,
3637,26418547,4998,9,0,,,
3638,26423547,5000,9,0,,,
3639,26428550,5003,9,0,,,
3640,26433548,4998,9,0,,,
3641,26438546,4998,9,0,,,
3642,26443553,5007,9,0,,,
3643,26448562,5009,9,0,,,
3644,26453569,5007,35,0,,,
3645,26458551,4982,9,0,,,
3646,26463551,5000,8,0,,,
3647,26468547,4996,8,0,,,
3648,26473553,5006,9,0,,,
3649,26478548,4995,9,0,,,
3650,26483547,4999,9,0,,,
3651,26488549,5002,9,0,,,
3652,26493547,4998,9,0,,,
3653,26498555,5008,9,0,,,
3654,26503547,4992,9,0,,,
3655,26508548,5001,9,0,,,
3656,26513546,4998,9,0,,,
3657,26518548,5002,9,0,,,
3658,26523552,5004,9,0,,,
3659,26528551,4999,9,0,,,
3660,26533548,4997,9,0,,,
3661,26538546,4998,9,0,,,
3662,26543546,5000,9,0,,,
3663,26548549,5003,9,0,,,
3664,26553555,5006,8,0,,,
3665,26558589,5034,9,0,,,
3666,26563548,4959,9,0,,,
3667,26568548,5000,8,0,,,
3668,26573555,5007,9,0,,,
3669,26578552,4997,8,0,,,
3670,26583553,5001,9,0,,,
3671,26588546,4993,9,0,,,
3672,26593546,5000,9,0,,,
3673,26598550,5004,9,0,,,
3674,26603552,5002,9,0,,,
3675,26608549,4997,9,0,,,
3676,26613555,5006,9,0,,,
3677,26618547,4992,9,0,,,
3678,26623549,5002,9,0,,,
3679,26628554,5005,8,0,,,
3680,26633549,4995,8,0,,,
3681,26638547,4998,9,0,,,
3682,26643555,5008,9,0,,,
3683,26648550,4995,9,0,,,
3684,26653547,4997,9,0,,,
3685,26658549,5002,9,0,,,
3686,26663588,5039,9,0,,,
3687,26668551,4963,8,0,,,
3688,26673552,5001,9,0,,,
3689,26678554,5002,9,0,,,
3690,26683547,4993,9,0,,,
3691,26688548,5001,9,0,,,
3692,26693548,5000,8,0,,,
3693,26698546,4998,9,0,,,
3694,26703547,5001,9,0,,,
3695,26708552,5005,9,0,,,
3696,26713549,4997,9,0,,,
3697,26718546,4997,8,0,,,
3698,26723551,5005,9,0,,,
3699,26728553,5002,9,0,,,
3700,26733547,4994,9,0,,,
3701,26738549,5002,9,0,,,
3702,26743551,5002,9,0,,,
3703,26748553,5002,9,0,,,
3704,26753550,4997,9,0,,,
3705,26758552,5002,9,0,,,
3706,26763553,5001,8,0,,,
3707,26768558,5005,9,0,,,
3708,26773552,4994,9,0,,,
3709,26778549,4997,9,0,,,
3710,26783553,5004,9,0,,,
3711,26788547,4994,9,0,,,
3712,26793555,5008,8,0,,,
3713,26798549,4994,9,0,,,
3714,26803548,4999,8,0,,,
3715,26808546,4998,9,0,,,
3716,26813551,5005,9,0,,,
3717,26818555,5004,9,0,,,
3718,26823547,4992,9,0,,,
3719,26828552,5005,9,0,,,
3720,26833551,4999,9,0,,,
3721,26838550,4999,9,0,,,
3722,26843555,5005,8,0,,,
3723,26848548,4993,9,0,,,
3724,26853552,5004,8,0,,,
3725,26858548,4996,9,0,,,
3726,26863553,5005,9,0,,,
3727,26868555,5002,9,0,,,
3728,26873553,4998,9,0,,,
3729,26878577,5024,9,0,,,
3730,26883549,4972,9,0,,,
3731,26888549,5000,8,0,,,
3732,26893546,4997,8,0,,,
3733,26898546,5000,9,0,,,
3734,26903546,5000,9,0,,,
3735,26908554,5008,9,0,,,
3736,26913553,4999,9,0,,,
3737,26918548,4995,9,0,,,
3738,26923546,4998,9,0,,,
3739,26928551,5005,9,0,,,
3740,26933549,4998,9,0,,,
3741,26938549,5000,9,0,,,
3742,26943549,5000,9,0,,,
3743,26948551,5002,9,0,,,
3744,26953550,4999,8,0,,,
3745,26958551,5001,9,0,,,
3746,26963553,5002,9,0,,,
3747,26968548,4995,8,0,,,
3748,26973554,5006,8,0,,,
3749,26978561,5007,9,0,,,
3750,26983547,4986,53,0,,,
3751,26988548,5001,8,0,,,
3752,26993551,5003,9,0,,,
3753,26998548,4997,9,0,,,
3754,27003554,5006,8,0,,,
3755,27008546,4992,9,0,,,
3756,27013547,5001,9,0,,,
3757,27018553,5006,9,0,,,
3758,27023548,4995,8,0,,,
3759,27028546,4998,9,0,,,
3760,27033550,5004,9,0,,,
3761,27038547,4997,9,0,,,
3762,27043554,5007,9,0,,,
3763,27048551,4997,9,0,,,
3764,27053550,4999,9,0,,,
3765,27058552,5002,9,0,,,
3766,27063549,4997,8,0,,,
3767,27068546,4997,9,0,,,
3768,27073554,5008,9,0,,,
3769,27078550,4996,9,0,,,
3770,27083587,5037,9,0,,,
3771,27088550,4963,9,0,,,
3772,27093550,5000,9,0,,,
3773,27098546,4996,8,0,,,
3774,27103549,5003,8,0,,,
3775,27108551,5002,8,0,,,
3776,27113554,5003,9,0,,,
3777,27118548,4994,9,0,,,
3778,27123546,4998,9,0,,,
3779,27128550,5004,9,0,,,
3780,27133548,4998,9,0,,,
3781,27138548,5000,9,0,,,
3782,27143550,5002,9,0,,,
3783,27148550,5000,9,0,,,
3784,27153552,5002,9,0,,,
3785,27158554,5002,9,0,,,
3786,27163548,4994,9,0,,,
3787,27168554,5006,9,0,,,
3788,27173555,5001,9,0,,,
3789,27178550,4995,9,0,,,
3790,27183579,5029,9,0,,,
3791,27188546,4967,9,0,,,
3792,27193553,5007,8,0,,,
3793,27198553,5000,9,0,,,
3794,27203548,4995,9,0,,,
3795,27208549,5001,9,0,,,
3796,27213547,4998,9,0,,,
3797,27218555,5008,8,0,,,
3798,27223550,4995,9,0,,,
3799,27228548,4998,9,0,,,
3800,27233555,5007,9,0,,,
3801,27238554,4999,9,0,,,
3802,27243552,4998,8,0,,,
3803,27248549,4997,9,0,,,
3804,27253549,5000,8,0,,,
3805,27258547,4998,9,0,,,
3806,27263553,5006,8,0,,,
3807,27268546,4993,9,0,,,
3808,27273547,5001,9,0,,,
3809,27278551,5004,9,0,,,
3810,27283553,5002,9,0,,,
3811,27288570,5017,9,0,,,
3812,27293552,4982,9,0,,,
3813,27298555,5003,9,0,,,
3814,27303552,4997,9,0,,,
3815,27308551,4999,9,0,,,
3816,27313550,4999,9,0,,,
3817,27318547,4997,9,0,,,
3818,27323550,5003,8,0,,,
3819,27328553,5003,9,0,,,
3820,27333547,4994,8,0,,,
3821,27338553,5006,9,0,,,
3822,27343552,4999,9,0,,,
3823,27348550,4998,9,0,,,
3824,27353550,5000,8,0,,,
3825,27358555,5005,9,0,,,
3826,27363548,4993,9,0,,,
3827,27368552,5004,9,0,,,
3828,27373546,4994,9,0,,,
3829,27378553,5007,9,0,,,
3830,27383548,4995,9,0,,,
3831,27388554,5006,9,0,,,
3832,27393590,5036,9,0,,,
3833,27398551,4961,9,0,,,
3834,27403548,4997,8,0,,,
3835,27408547,4999,8,0,,,
3836,27413554,5007,8,0,,,
3837,27418547,4993,9,0,,,
3838,27423555,5008,9,0,,,
3839,27428546,4991,9,0,,,
3840,27433547,5001,9,0,,,
3841,27438549,5002,9,0,,,
3842,27443547,4998,9,0,,,
3843,27448547,5000,9,0,,,
3844,27453554,5007,9,0,,,
3845,27458547,4993,8,0,,,
3846,27463549,5002,9,0,,,
3847,27468547,4998,8,0,,,
3848,27473555,5008,8,0,,,
3849,27478552,4997,9,0,,,
3850,27483549,4997,9,0,,,
3851,27488553,5004,8,0,,,
3852,27493547,4994,9,0,,,
3853,27498555,5008,9,0,,,
3854,27503548,4993,9,0,,,
3855,27508546,4998,9,0,,,
3856,27513547,5001,8,0,,,
3857,27518552,5005,9,0,,,
3858,27523554,5002,9,0,,,
3859,27528547,4993,9,0,,,
3860,27533547,5000,9,0,,,
3861,27538555,5008,8,0,,,
3862,27543547,4992,9,0,,,
3863,27548551,5004,9,0,,,
3864,27553548,4997,9,0,,,
3865,27558549,5001,8,0,,,
3866,27563552,5003,9,0,,,
3867,27568547,4995,9,0,,,
3868,27573547,5000,9,0,,,
3869,27578550,5003,9,0,,,
3870,27583551,5001,9,0,,,
3871,27588551,5000,9,0,,,
3872,27593548,4997,9,0,,,
3873,27598546,4998,9,0,,,
3874,27603548,5002,9,0,,,
3875,27608581,5033,9,0,,,
3876,27613548,4967,9,0,,,
3877,27618554,5006,9,0,,,
3878,27623549,4995,9,0,,,
3879,27628550,5001,9,0,,,
3880,27633546,4996,9,0,,,
3881,27638550,5004,9,0,,,
3882,27643552,5002,8,0,,,
3883,27648552,5000,9,0,,,
3884,27653546,4994,9,0,,,
3885,27658554,5008,9,0,,,
3886,27663552,4998,9,0,,,
3887,27668549,4997,9,0,,,
3888,27673548,4999,9,0,,,
3889,27678555,5007,8,0,,,
3890,27683554,4999,9,0,,,
3891,27688551,4997,9,0,,,
3892,27693552,5001,9,0,,,
3893,27698550,4998,9,0,,,
3894,27703550,5000,9,0,,,
3895,27708551,5001,9,0,,,
3896,27713569,5018,9,0,,,
3897,27718552,4983,9,0,,,
3898,27723548,4996,9,0,,,
3899,27728548,5000,9,0,,,
3900,27733546,4998,9,0,,,
3901,27738550,5004,9,0,,,
3902,27743550,5000,9,0,,,
3903,27748550,5000,9,0,,,
3904,27753552,5002,9,0,,,
3905,27758546,4994,9,0,,,
3906,27763551,5005,9,0,,,
3907,27768551,5000,9,0,,,
3908,27773548,4997,9,0,,,
3909,27778552,5004,9,0,,,
3910,27783546,4994,9,0,,,
3911,27788549,5003,8,0,,,
3912,27793549,5000,8,0,,,
3913,27798554,5005,9,0,,,
3914,27803551,4997,9,0,,,
3915,27808551,5000,9,0,,,
3916,27813554,5003,9,0,,,
3917,27818567,5013,8,0,,,
3918,27823550,4983,52,0,,,
3919,27828554,5004,8,0,,,
3920,27833549,4995,8,0,,,
3921,27838549,5000,9,0,,,
3922,27843553,5004,9,0,,,
3923,27848552,4999,9,0,,,
3924,27853547,4995,9,0,,,
3925,27858551,5004,9,0,,,
3926,27863552,5001,9,0,,,
3927,27868550,4998,9,0,,,
3928,27873549,4999,9,0,,,
3929,27878552,5003,9,0,,,
3930,27883548,4996,9,0,,,
3931,27888551,5003,9,0,,,
3932,27893548,4997,8,0,,,
3933,27898551,5003,8,0,,,
3934,27903549,4998,9,0,,,
3935,27908553,5004,9,0,,,
3936,27913546,4993,9,0,,,
3937,27918555,5009,9,0,,,
3938,27923554,4999,9,0,,,
3939,27928546,4992,9,0,,,
3940,27933555,5009,9,0,,,
3941,27938550,4995,8,0,,,
3942,27943551,5001,9,0,,,
3943,27948547,4996,9,0,,,
3944,27953546,4999,9,0,,,
3945,27958553,5007,9,0,,,
3946,27963555,5002,9,0,,,
3947,27968554,4999,9,0,,,
3948,27973553,4999,9,0,,,
3949,27978551,4998,9,0,,,
3950,27983552,5001,9,0,,,
3951,27988551,4999,9,0,,,
3952,27993554,5003,9,0,,,
3953,27998554,5000,8,0,,,
3954,28003552,4998,9,0,,,
3955,28008552,5000,9,0,,,
3956,28013546,4994,8,0,,,
3957,28018554,5008,9,0,,,
3958,28023553,4999,8,0,,,
3959,28028546,4993,9,0,,,
3960,28033597,5051,9,0,,,
3961,28038550,4953,9,0,,,
3962,28043550,5000,9,0,,,
3963,28048552,5002,9,0,,,
3964,28053547,4995,9,0,,,
3965,28058551,5004,8,0,,,
3966,28063555,5004,9,0,,,
3967,28068548,4993,9,0,,,
3968,28073551,5003,8,0,,,
3969,28078548,4997,9,0,,,
3970,28083546,4998,9,0,,,
3971,28088550,5004,9,0,,,
3972,28093549,4999,9,0,,,
3973,28098548,4999,8,0,,,
3974,28103555,5007,9,0,,,
3975,28108547,4992,9,0,,,
3976,28113553,5006,9,0,,,
3977,28118550,4997,9,0,,,
3978,28123547,4997,9,0,,,
3979,28128554,5007,9,0,,,
3980,28133548,4994,8,0,,,
3981,28138554,5006,8,0,,,
3982,28143595,5041,9,0,,,
3983,28148550,4955,8,0,,,
3984,28153551,5001,9,0,,,
3985,28158546,4995,8,0,,,
3986,28163550,5004,9,0,,,
3987,28168554,5004,9,0,,,
3988,28173553,4999,9,0,,,
3989,28178551,4998,8,0,,,
3990,28183549,4998,9,0,,,
3991,28188549,5000,9,0,,,
3992,28193547,4998,9,0,,,
3993,28198553,5006,9,0,,,
3994,28203549,4996,9,0,,,
3995,28208547,4998,9,0,,,
3996,28213554,5007,9,0,,,
3997,28218550,4996,9,0,,,
3998,28223548,4998,9,0,,,
3999,28228550,5002,9,0,,,
4000,28233550,5000,9,0,,,
4001,28238555,5005,9,0,,,
4002,28243553,4998,9,0,,,
4003,28248558,5005,9,0,,,
4004,28253547,4989,9,0,,,
4005,28258552,5005,8,0,,,
4006,28263552,5000,8,0,,,
4007,28268554,5002,8,0,,,
4008,28273546,4992,9,0,,,
4009,28278552,5006,9,0,,,
4010,28283553,5001,9,0,,,
4011,28288551,4998,8,0,,,
4012,28293550,4999,9,0,,,
4013,28298550,5000,9,0,,,
4014,28303546,4996,9,0,,,
4015,28308554,5008,8,0,,,
4016,28313550,4996,8,0,,,
4017,28318551,5001,8,0,,,
4018,28323555,5004,9,0,,,
4019,28328550,4995,9,0,,,
4020,28333550,5000,9,0,,,
4021,28338548,4998,9,0,,,
4022,28343550,5002,9,0,,,
4023,28348553,5003,9,0,,,
4024,28353548,4995,9,0,,,
4025,28358597,5049,9,0,,,
4026,28363553,4956,9,0,,,
4027,28368548,4995,9,0,,,
4028,28373554,5006,9,0,,,
4029,28378554,5000,9,0,,,
4030,28383547,4993,9,0,,,
4031,28388554,5007,9,0,,,
4032,28393551,4997,9,0,,,
4033,28398552,5001,9,0,,,
4034,28403546,4994,9,0,,,
4035,28408554,5008,8,0,,,
4036,28413554,5000,9,0,,,
4037,28418546,4992,9,0,,,
4038,28423554,5008,9,0,,,
4039,28428549,4995,9,0,,,
4040,28433549,5000,9,0,,,
4041,28438550,5001,9,0,,,
4042,28443553,5003,9,0,,,
4043,28448550,4997,9,0,,,
4044,28453554,5004,8,0,,,
4045,28458551,4997,9,0,,,
4046,28463569,5018,9,0,,,
4047,28468547,4978,9,0,,,
4048,28473553,5006,9,0,,,
4049,28478550,4997,9,0,,,
4050,28483549,4999,9,0,,,
4051,28488546,4997,8,0,,,
4052,28493550,5004,9,0,,,
4053,28498546,4996,8,0,,,
4054,28503550,5004,9,0,,,
4055,28508550,5000,9,0,,,
4056,28513548,4998,9,0,,,
4057,28518551,5003,9,0,,,
4058,28523551,5000,8,0,,,
4059,28528555,5004,9,0,,,
4060,28533552,4997,9,0,,,
4061,28538553,5001,8,0,,,
4062,28543548,4995,9,0,,,
4063,28548547,4999,9,0,,,
4064,28553548,5001,9,0,,,
4065,28558547,4999,9,0,,,
4066,28563552,5005,9,0,,,
4067,28568551,4999,9,0,,,
4068,28573571,5020,9,0,,,
4069,28578551,4980,9,0,,,
4070,28583552,5001,9,0,,,
4071,28588548,4996,9,0,,,
4072,28593547,4999,9,0,,,
4073,28598549,5002,8,0,,,
4074,28603550,5001,9,0,,,
4075,28608549,4999,9,0,,,
4076,28613551,5002,8,0,,,
4077,28618549,4998,9,0,,,
4078,28623550,5001,9,0,,,
4079,28628547,4997,8,0,,,
4080,28633549,5002,9,0,,,
4081,28638546,4997,9,0,,,
4082,28643548,5002,8,0,,,
4083,28648550,5002,9,0,,,
4084,28653553,5003,8,0,,,
4085,28658550,4997,8,0,,,
4086,28663550,5000,8,0,,,
4087,28668553,5003,8,0,,,
4088,28673548,4995,8,0,,,
4089,28678548,5000,9,0,,,
4090,28683546,4998,9,0,,,
4091,28688547,5001,36,0,,,
4092,28693552,5005,9,0,,,
4093,28698549,4997,9,0,,,
4094,28703546,4997,9,0,,,
4095,28708553,5007,9,0,,,
4096,28713553,5000,9,0,,,
4097,28718554,5001,8,0,,,
4098,28723554,5000,8,0,,,
4099,28728554,5000,9,0,,,
4100,28733549,4995,8,0,,,
4101,28738554,5005,9,0,,,
4102,28743547,4993,9,0,,,
4103,28748551,5004,8,0,,,
4104,28753547,4996,8,0,,,
4105,28758548,5001,9,0,,,
4106,28763552,5004,9,0,,,
4107,28768554,5002,8,0,,,
4108,28773549,4995,8,0,,,
4109,28778550,5001,9,0,,,
4110,28783554,5004,8,0,,,
4111,28788551,4997,9,0,,,
4112,28793561,5010,9,0,,,
4113,28798548,4987,25,0,,,
4114,28803546,4998,9,0,,,
4115,28808549,5003,8,0,,,
4116,28813553,5004,9,0,,,
4117,28818551,4998,9,0,,,
4118,28823549,4998,9,0,,,
4119,28828550,5001,9,0,,,
4120,28833548,4998,9,0,,,
4121,28838552,5004,9,0,,,
4122,28843553,5001,9,0,,,
4123,28848548,4995,9,0,,,
4124,28853549,5001,8,0,,,
4125,28858550,5001,8,0,,,
4126,28863553,5003,9,0,,,
4127,28868554,5001,9,0,,,
4128,28873554,5000,9,0,,,
4129,28878552,4998,9,0,,,
4130,28883554,5002,9,0,,,
4131,28888549,4995,9,0,,,
4132,28893552,5003,9,0,,,
4133,28898548,4996,9,0,,,
4134,28903593,5045,9,0,,,
4135,28908547,4954,35,0,,,
4136,28913553,5006,9,0,,,
4137,28918550,4997,9,0,,,
4138,28923550,5000,8,0,,,
4139,28928548,4998,9,0,,,
4140,28933555,5007,9,0,,,
4141,28938554,4999,9,0,,,
4142,28943555,5001,8,0,,,
4143,28948549,4994,8,0,,,
4144,28953551,5002,9,0,,,
4145,28958547,4996,9,0,,,
4146,28963546,4999,9,0,,,
4147,28968547,5001,9,0,,,
4148,28973552,5005,9,0,,,
4149,28978548,4996,9,0,,,
4150,28983547,4999,9,0,,,
4151,28988554,5007,9,0,,,
4152,28993552,4998,9,0,,,
4153,28998551,4999,9,0,,,
4154,29003546,4995,9,0,,,
4155,29008548,5002,9,0,,,
4156,29013577,5029,9,0,,,
4157,29018553,4976,8,0,,,
4158,29023549,4996,8,0,,,
4159,29028548,4999,9,0,,,
4160,29033552,5004,9,0,,,
4161,29038551,4999,9,0,,,
4162,29043552,5001,9,0,,,
4163,29048553,5001,8,0,,,
4164,29053554,5001,9,0,,,
4165,29058553,4999,9,0,,,
4166,29063548,4995,8,0,,,
4167,29068550,5002,8,0,,,
4168,29073554,5004,9,0,,,
4169,29078553,4999,9,0,,,
4170,29083546,4993,8,0,,,
4171,29088555,5009,9,0,,,
4172,29093551,4996,8,0,,,
4173,29098548,4997,9,0,,,
4174,29103555,5007,9,0,,,
4175,29108551,4996,9,0,,,
4176,29113548,4997,9,0,,,
4177,29118557,5009,25,0,,,
4178,29123546,4989,9,0,,,
4179,29128547,5001,9,0,,,
4180,29133553,5006,8,0,,,
4181,29138546,4993,8,0,,,
4182,29143549,5003,9,0,,,
4183,29148546,4997,9,0,,,
4184,29153550,5004,9,0,,,
4185,29158552,5002,9,0,,,
4186,29163549,4997,8,0,,,
4187,29168548,4999,9,0,,,
4188,29173554,5006,9,0,,,
4189,29178548,4994,9,0,,,
4190,29183551,5003,9,0,,,
4191,29188547,4996,9,0,,,
4192,29193552,5005,9,0,,,
4193,29198551,4999,9,0,,,
4194,29203549,4998,9,0,,,
4195,29208551,5002,9,0,,,
4196,29213554,5003,9,0,,,
4197,29218555,5001,9,0,,,
4198,29223552,4997,25,0,,,
4199,29228551,4999,35,0,,,
4200,29233546,4995,9,0,,,
4201,29238549,5003,9,0,,,
4202,29243547,4998,9,0,,,
4203,29248553,5006,9,0,,,
4204,29253549,4996,9,0,,,
4205,29258548,4999,9,0,,,
4206,29263553,5005,9,0,,,
4207,29268550,4997,8,0,,,
4208,29273550,5000,9,0,,,
4209,29278552,5002,9,0,,,
4210,29283554,5002,9,0,,,
4211,29288548,4994,8,0,,,
4212,29293554,5006,9,0,,,
4213,29298546,4992,8,0,,,
4214,29303554,5008,9,0,,,
4215,29308546,4992,9,0,,,
4216,29313550,5004,9,0,,,
4217,29318547,4997,9,0,,,
4218,29323552,5005,9,0,,,
4219,29328563,5011,25,0,,,
4220,29333547,4984,8,0,,,
4221,29338548,5001,8,0,,,
4222,29343554,5006,9,0,,,
4223,29348546,4992,9,0,,,
4224,29353553,5007,9,0,,,
4225,29358550,4997,9,0,,,
4226,29363550,5000,9,0,,,
4227,29368554,5004,9,0,,,
4228,29373546,4992,9,0,,,
4229,29378549,5003,9,0,,,
4230,29383547,4998,8,0,,,
4231,29388554,5007,8,0,,,
4232,29393548,4994,9,0,,,
4233,29398551,5003,9,0,,,
4234,29403551,5000,8,0,,,
4235,29408550,4999,9,0,,,
4236,29413555,5005,9,0,,,
4237,29418553,4998,9,0,,,
4238,29423553,5000,8,0,,,
4239,29428554,5001,9,0,,,
4240,29433552,4998,8,0,,,
4241,29438551,4999,9,0,,,
4242,29443552,5001,9,0,,,
4243,29448550,4998,9,0,,,
4244,29453548,4998,9,0,,,
4245,29458547,4999,9,0,,,
4246,29463554,5007,9,0,,,
4247,29468551,4997,9,0,,,
4248,29473552,5001,9,0,,,
4249,29478553,5001,8,0,,,
4250,29483546,4993,9,0,,,
4251,29488546,5000,9,0,,,
4252,29493554,5008,9,0,,,
4253,29498547,4993,9,0,,,
4254,29503549,5002,8,0,,,
4255,29508547,4998,8,0,,,
4256,29513547,5000,9,0,,,
4257,29518550,5003,9,0,,,
4258,29523553,5003,9,0,,,
4259,29528551,4998,8,0,,,
4260,29533550,4999,9,0,,,
4261,29538547,4997,9,0,,,
4262,29543550,5003,9,0,,,
4263,29548548,4998,9,0,,,
4264,29553547,4999,9,0,,,
4265,29558554,5007,9,0,,,
4266,29563553,4999,9,0,,,
4267,29568546,4993,9,0,,,
4268,29573547,5001,9,0,,,
4269,29578554,5007,9,0,,,
4270,29583551,4997,9,0,,,
4271,29588546,4995,9,0,,,
4272,29593554,5008,8,0,,,
4273,29598546,4992,9,0,,,
4274,29603555,5009,9,0,,,
4275,29608552,4997,9,0,,,
4276,29613550,4998,9,0,,,
4277,29618550,5000,9,0,,,
4278,29623547,4997,9,0,,,
4279,29628548,5001,9,0,,,
4280,29633554,5006,8,0,,,
4281,29638552,4998,9,0,,,
4282,29643579,5027,9,0,,,
4283,29648550,4971,9,0,,,
4284,29653547,4997,9,0,,,
4285,29658548,5001,9,0,,,
4286,29663550,5002,9,0,,,
4287,29668555,5005,9,0,,,
4288,29673553,4998,9,0,,,
4289,29678552,4999,9,0,,,
4290,29683555,5003,9,0,,,
4291,29688552,4997,9,0,,,
4292,29693553,5001,9,0,,,
4293,29698554,5001,9,0,,,
4294,29703549,4995,8,0,,,
4295,29708554,5005,8,0,,,
4296,29713550,4996,9,0,,,
4297,29718547,4997,9,0,,,
4298,29723552,5005,8,0,,,
4299,29728552,5000,9,0,,,
4300,29733553,5001,8,0,,,
4301,29738558,5005,9,0,,,
4302,29743551,4993,9,0,,,
4303,29748548,4997,9,0,,,
4304,29753553,5005,9,0,,,
4305,29758546,4993,9,0,,,
4306,29763553,5007,9,0,,,
4307,29768554,5001,9,0,,,
4308,29773547,4993,9,0,,,
4309,29778553,5006,9,0,,,
4310,29783552,4999,8,0,,,
4311,29788554,5002,9,0,,,
4312,29793553,4999,9,0,,,
4313,29798552,4999,9,0,,,
4314,29803548,4996,9,0,,,
4315,29808546,4998,9,0,,,
4316,29813552,5006,9,0,,,
4317,29818547,4995,9,0,,,
4318,29823552,5005,9,0,,,
4319,29828553,5001,9,0,,,
4320,29833552,4999,8,0,,,
4321,29838553,5001,9,0,,,
4322,29843553,5000,9,0,,,
4323,29848553,5000,9,0,,,
4324,29853558,5005,9,0,,,
4325,29858550,4992,9,0,,,
4326,29863547,4997,9,0,,,
4327,29868553,5006,9,0,,,
4328,29873549,4996,9,0,,,
4329,29878546,4997,9,0,,,
4330,29883546,5000,9,0,,,
4331,29888554,5008,9,0,,,
4332,29893549,4995,9,0,,,
4333,29898551,5002,9,0,,,
4334,29903550,4999,8,0,,,
4335,29908546,4996,8,0,,,
4336,29913548,5002,9,0,,,
4337,29918554,5006,9,0,,,
4338,29923551,4997,8,0,,,
4339,29928547,4996,9,0,,,
4340,29933546,4999,9,0,,,
4341,29938552,5006,8,0,,,
4342,29943554,5002,9,0,,,
4343,29948552,4998,8,0,,,
4344,29953546,4994,9,0,,,
4345,29958573,5027,9,0,,,
4346,29963548,4975,8,0,,,
4347,29968551,5003,9,0,,,
4348,29973554,5003,9,0,,,
4349,29978554,5000,9,0,,,
4350,29983547,4993,9,0,,,
4351,29988550,5003,8,0,,,
4352,29993551,5001,9,0,,,
4353,29998554,5003,9,0,,,
4354,30003548,4994,9,0,,,
4355,30008551,5003,8,0,,,
4356,30013548,4997,9,0,,,
4357,30018553,5005,9,0,,,
4358,30023550,4997,9,0,,,
4359,30028549,4999,9,0,,,
4360,30033554,5005,9,0,,,
4361,30038549,4995,9,0,,,
4362,30043547,4998,9,0,,,
4363,30048553,5006,8,0,,,
4364,30053551,4998,9,0,,,
4365,30058546,4995,26,0,,,
4366,30063567,5021,9,0,,,
4367,30068550,4983,9,0,,,
4368,30073547,4997,9,0,,,
4369,30078547,5000,9,0,,,
4370,30083547,5000,9,0,,,
4371,30088552,5005,9,0,,,
4372,30093554,5002,9,0,,,
4373,30098551,4997,9,0,,,
4374,30103550,4999,9,0,,,
4375,30108549,4999,9,0,,,
4376,30113554,5005,9,0,,,
4377,30118546,4992,9,0,,,
4378,30123546,5000,9,0,,,
4379,30128553,5007,9,0,,,
4380,30133547,4994,9,0,,,
4381,30138553,5006,9,0,,,
4382,30143551,4998,9,0,,,
4383,30148551,5000,9,0,,,
4384,30153554,5003,9,0,,,
4385,30158546,4992,9,0,,,
4386,30163554,5008,9,0,,,
4387,30168550,4996,9,0,,,
4388,30173572,5022,9,0,,,
4389,30178550,4978,9,0,,,
4390,30183552,5002,9,0,,,
4391,30188549,4997,9,0,,,
4392,30193551,5002,9,0,,,
4393,30198551,5000,9,0,,,
4394,30203549,4998,9,0,,,
4395,30208547,4998,9,0,,,
4396,30213550,5003,9,0,,,
4397,30218548,4998,9,0,,,
4398,30223552,5004,9,0,,,
4399,30228554,5002,9,0,,,
4400,30233553,4999,9,0,,,
4401,30238551,4998,9,0,,,
4402,30243552,5001,8,0,,,
4403,30248546,4994,9,0,,,
4404,30253554,5008,9,0,,,
4405,30258546,4992,8,0,,,
4406,30263553,5007,9,0,,,
4407,30268551,4998,9,0,,,
4408,30273548,4997,9,0,,,
4409,30278571,5023,9,0,,,
4410,30283551,4980,8,0,,,
4411,30288552,5001,9,0,,,
4412,30293549,4997,9,0,,,
4413,30298551,5002,9,0,,,
4414,30303549,4998,9,0,,,
4415,30308548,4999,9,0,,,
4416,30313546,4998,9,0,,,
4417,30318546,5000,9,0,,,
4418,30323548,5002,9,0,,,
4419,30328554,5006,9,0,,,
4420,30333555,5001,9,0,,,
4421,30338547,4992,9,0,,,
4422,30343553,5006,9,0,,,
4423,30348547,4994,9,0,,,
4424,30353551,5004,9,0,,,
4425,30358549,4998,9,0,,,
4426,30363548,4999,9,0,,,
4427,30368546,4998,9,0,,,
4428,30373547,5001,9,0,,,
4429,30378546,4999,9,0,,,
4430,30383565,5019,9,0,,,
4431,30388546,4981,8,0,,,
4432,30393581,5035,9,0,,,
4433,30398555,4974,9,0,,,
4434,30403552,4997,9,0,,,
4435,30408547,4995,9,0,,,
4436,30413554,5007,9,0,,,
4437,30418549,4995,8,0,,,
4438,30423546,4997,9,0,,,
4439,30428552,5006,9,0,,,
4440,30433551,4999,9,0,,,
4441,30438552,5001,8,0,,,
4442,30443550,4998,9,0,,,
4443,30448546,4996,9,0,,,
4444,30453554,5008,9,0,,,
4445,30458546,4992,8,0,,,
4446,30463549,5003,9,0,,,
