t_us,seq,ax,ay,az,gx,gy,gz,t_imu_us,t_serial_us,missed
20747348,633,0.1611,0.2812,-1.1030,26.8555,82.2754,48.8281,480,923,0
20752349,634,0.1665,0.3066,-1.0830,33.9966,78.3691,44.0063,464,945,0
20757349,635,0.1855,0.3354,-1.0679,40.7715,75.3174,38.3911,480,910,0
20762358,636,0.1973,0.3530,-1.0571,47.2412,72.9370,31.7993,465,998,0
20767350,637,0.1968,0.3472,-1.0488,52.7954,70.3125,25.6958,464,918,0
20772346,638,0.1870,0.3521,-1.0464,56.9458,67.3828,21.0571,501,904,0
20777348,639,0.1797,0.3667,-1.0620,60.4858,63.4155,17.4561,490,893,0
20782342,640,0.1812,0.3755,-1.0923,62.5000,58.2275,14.4653,480,819,0
20787350,641,0.1943,0.3774,-1.1270,61.8896,52.1851,11.4746,470,876,0
20792349,642,0.1738,0.3794,-1.1538,58.5937,46.3257,8.9111,473,938,0
20797347,643,0.1455,0.3604,-1.1870,54.5044,40.8325,7.6904,478,914,0
20802346,644,0.1177,0.3262,-1.2168,49.9878,34.1797,7.6904,488,905,0
20807347,645,0.0835,0.2871,-1.2612,47.1802,26.3672,9.6436,479,865,0
20812350,646,0.0518,0.2720,-1.3188,49.4385,18.1274,12.0850,489,902,0
20817344,647,0.0405,0.2646,-1.3940,60.3027,8.8501,11.5967,462,913,0
20822346,648,0.0381,0.2524,-1.4766,79.1016,-1.5259,6.2256,463,929,0
20827348,649,0.0430,0.2534,-1.5156,102.6001,-13.4277,-3.1738,462,875,0
20832350,650,0.0513,0.2671,-1.4976,128.6621,-25.1465,-14.8926,462,938,0
20837350,651,0.0718,0.2705,-1.4282,153.5034,-34.9731,-26.2451,462,946,0
20842343,652,0.0952,0.2710,-1.2988,170.1660,-41.4429,-33.6304,462,920,0
20847350,653,0.1211,0.2827,-1.1362,178.3447,-42.2363,-36.1328,480,917,0
20852345,654,0.1602,0.2744,-1.0146,179.1992,-38.8184,-34.4849,465,919,0
20857349,655,0.1890,0.2715,-0.9541,174.1943,-35.5225,-28.4424,478,944,0
20862371,656,0.1948,0.2861,-0.9399,167.5415,-35.8276,-20.2026,464,912,0
20867348,657,0.2007,0.2988,-0.9644,163.6352,-41.0156,-12.2070,471,924,0
20872345,658,0.1885,0.2998,-0.9980,163.3911,-49.7436,-5.2490,480,945,0
20877347,659,0.1626,0.2983,-1.0044,164.3066,-57.7393,1.5869,491,922,0
20882348,660,0.1431,0.3115,-0.9849,165.4053,-62.5000,8.4229,475,786,0
20887347,661,0.1206,0.3447,-0.9756,167.2973,-62.2559,14.2822,486,888,0
20892344,662,0.1138,0.3887,-0.9868,170.5322,-58.1665,18.0054,478,904,0
20897348,663,0.1133,0.4180,-0.9937,172.3022,-53.2227,19.6533,474,888,0
20902342,664,0.1167,0.4600,-0.9800,173.9502,-47.9126,21.9727,475,889,0
20907346,665,0.1494,0.5034,-0.9722,175.4150,-41.9922,24.6582,490,921,0
20912347,666,0.1704,0.5513,-0.9814,179.6264,-35.8887,26.1230,462,928,0
20917343,667,0.1909,0.5322,-1.0034,188.8428,-35.0342,25.1465,462,923,0
20922343,668,0.2217,0.4702,-1.0591,189.9414,-38.1470,23.7427,462,946,0
20927343,669,0.2241,0.4663,-1.0981,179.1992,-43.4570,23.0103,462,945,0
20932346,670,0.1831,0.5205,-1.0938,169.0674,-49.8047,20.0806,479,959,0
20937349,671,0.1528,0.6172,-1.0381,166.9922,-60.5469,5.4321,463,948,0
20942347,672,0.1543,0.6299,-0.8872,167.4805,-59.7534,-1.7090,480,926,0
20947347,673,0.1626,0.6040,-0.7046,169.0063,-51.2085,-4.4556,466,831,0
20952342,674,0.1841,0.5737,-0.5903,166.5039,-39.2456,-1.8921,475,956,0
20957345,675,0.2163,0.5493,-0.5464,156.6772,-28.6255,4.7607,469,897,0
20962343,676,0.2427,0.5479,-0.5337,140.3809,-22.4609,12.7563,499,936,0
20967342,677,0.2495,0.5801,-0.5488,121.8872,-21.4844,20.3857,491,945,0
20972347,678,0.2407,0.6226,-0.6089,104.9805,-24.7192,26.0620,499,936,0
20977347,679,0.2158,0.6445,-0.6963,90.7593,-30.7007,30.0293,477,842,0
20982349,680,0.1797,0.6587,-0.7856,79.8340,-36.7432,33.5083,471,924,0
20987343,681,0.1489,0.6577,-0.8579,74.8901,-42.0532,36.4380,486,901,0
20992349,682,0.1299,0.6274,-0.9082,75.8667,-46.7529,39.0015,484,916,0
20997347,683,0.1270,0.6011,-0.9106,82.5806,-50.9644,41.3818,490,930,0
21002344,684,0.1479,0.5811,-0.8999,93.9331,-55.2978,41.3818,490,886,0
21007350,685,0.1704,0.5776,-0.9258,104.1260,-60.9741,39.1235,462,924,0
21012349,686,0.1768,0.5933,-0.9614,113.6475,-67.5659,35.7666,462,954,0
21017351,687,0.1841,0.6245,-0.9443,125.6103,-75.6226,30.6396,462,920,0
21022349,688,0.1899,0.6387,-0.8682,143.8599,-83.1909,22.2778,462,952,0
21027345,689,0.1802,0.6152,-0.7573,162.0483,-88.5010,14.2212,479,951,0
21032345,690,0.1851,0.6011,-0.6313,175.4150,-87.3413,10.3149,464,952,0
21037344,691,0.2021,0.6035,-0.4985,182.3730,-78.9795,9.3384,463,917,0
21042343,692,0.2295,0.6055,-0.3716,185.3638,-65.1245,9.0942,465,933,0
21047350,693,0.2388,0.6025,-0.2793,182.0068,-49.4385,8.3008,475,977,0
21052346,694,0.2583,0.6372,-0.2241,171.6308,-36.1328,8.4229,479,898,0
21057342,695,0.2886,0.6846,-0.2241,158.1421,-26.4282,8.2397,494,938,0
21062350,696,0.3076,0.7314,-0.2266,143.8599,-21.5454,8.9722,485,888,0
21067342,697,0.3330,0.7295,-0.2212,131.8970,-19.4702,13.4277,481,886,0
21072346,698,0.3281,0.7290,-0.2432,117.3706,-18.7988,22.0337,490,838,0
21077349,699,0.2974,0.7612,-0.2808,101.3794,-20.0806,32.3486,480,889,0
21082348,700,0.2974,0.7827,-0.3467,88.9893,-22.7051,40.2832,489,913,0
21087343,701,0.2847,0.8013,-0.4131,83.1909,-27.4048,44.4336,485,915,0
21092342,702,0.2578,0.7773,-0.4580,85.2661,-32.3486,45.8374,476,912,0
21097349,703,0.2324,0.7378,-0.4570,94.7876,-38.0249,46.2646,462,924,0
21102342,704,0.2183,0.6826,-0.4580,101.2573,-43.7622,44.6167,462,947,0
21107344,705,0.1982,0.6655,-0.4829,107.7270,-43.9453,43.0298,462,929,0
21112349,706,0.1797,0.6719,-0.5249,114.3799,-43.3960,40.8936,462,932,0
21117347,707,0.1973,0.7183,-0.5391,121.5210,-43.7622,36.8042,462,925,0
21122351,708,0.2168,0.7500,-0.5308,127.1362,-42.0532,30.5176,479,914,0
21127342,709,0.2065,0.7603,-0.4756,138.0615,-38.8794,25.3296,472,917,0
21132346,710,0.1919,0.7334,-0.3862,145.8130,-34.2407,22.7661,463,930,0
21137351,711,0.1978,0.7417,-0.3184,146.3623,-26.9165,24.4141,480,915,0
21142356,712,0.2227,0.7764,-0.2881,138.7939,-19.1650,26.7334,463,997,0
21147349,713,0.2427,0.8242,-0.2642,127.9297,-12.8784,27.5879,463,938,0
21152343,714,0.2490,0.8594,-0.2158,117.4316,-7.9346,27.8931,502,956,0
21157344,715,0.2505,0.8770,-0.1675,108.0322,-3.6621,29.9683,494,891,0
21162349,716,0.2427,0.9067,-0.1455,96.3745,-0.5493,34.6069,481,917,0
21167343,717,0.2417,0.9541,-0.1592,83.1299,1.5259,41.3818,487,826,0
21172342,718,0.2271,0.9951,-0.2085,69.2139,3.1738,48.1567,479,905,0
21177346,719,0.2007,1.0361,-0.2759,60.1807,2.9297,54.3823,473,898,0
21182342,720,0.1602,1.0742,-0.3296,56.5796,1.7090,58.2275,487,898,0
21187350,721,0.1377,1.0889,-0.3579,55.7861,0.4272,59.2041,479,872,0
21192344,722,0.1348,1.1001,-0.3779,55.9692,-0.4272,57.0068,490,902,0
21197347,723,0.1343,1.0947,-0.4155,56.6406,-0.1831,52.9175,462,930,0
21202344,724,0.1416,1.0630,-0.4414,58.1055,-0.9766,49.1333,462,906,0
21207345,725,0.1445,1.0425,-0.4365,59.0210,-2.8076,46.5088,462,901,0
21212348,726,0.1260,1.0522,-0.4336,60.9741,-3.9062,44.0063,462,930,0
21217350,727,0.1074,1.0737,-0.4346,65.4297,-5.5542,39.8560,479,903,0
21222342,728,0.1050,1.1025,-0.4019,70.1294,-8.3618,33.5693,462,910,0
21227350,729,0.1060,1.1157,-0.3374,73.7915,-9.8267,27.2827,463,824,0
21232344,730,0.1196,1.1216,-0.2754,71.8994,-9.0942,23.5596,480,905,0
21237349,731,0.1426,1.1255,-0.2344,65.8569,-6.6528,22.7661,473,977,0
21242349,732,0.1533,1.1362,-0.2197,58.2275,-4.0283,24.2310,477,923,0
21247347,733,0.1504,1.1626,-0.2388,50.2930,-2.5635,26.3062,477,939,0
21252342,734,0.1504,1.1914,-0.2656,44.7388,-2.9297,27.4048,472,906,0
21257344,735,0.1484,1.2061,-0.2871,42.3584,-4.5166,25.5737,502,884,0
21262345,736,0.1562,1.2002,-0.2866,40.4663,-6.1035,22.3389,487,890,0
21267343,737,0.1553,1.1729,-0.2778,37.9028,-7.3853,19.7144,475,864,0
21272342,738,0.1592,1.1499,-0.2764,33.5693,-7.7515,19.1650,484,863,0
21277345,739,0.1655,1.1392,-0.2896,28.2593,-7.3853,20.0195,476,893,0
21282348,740,0.1655,1.1396,-0.3159,25.0854,-7.4463,20.6299,488,895,0
21287348,741,0.1704,1.1216,-0.3403,26.0010,-8.6670,19.2261,490,880,0
21292345,742,0.1763,1.0991,-0.3423,28.7476,-10.4370,16.6016,463,887,0
21297346,743,0.1748,1.0732,-0.3320,32.8979,-11.4136,13.4888,463,909,0
21302342,744,0.1782,1.0596,-0.3154,37.1094,-11.4746,9.9487,462,923,0
21307346,745,0.1836,1.0591,-0.2939,40.9546,-11.4136,5.5542,462,903,0
21312345,746,0.1909,1.0591,-0.2671,44.3726,-10.8032,0.4272,479,927,0
21317343,747,0.1919,1.0610,-0.2432,45.5933,-9.0332,-3.2959,462,926,0
21322347,748,0.1899,1.0596,-0.2197,44.0674,-7.0190,-5.1270,480,904,0
21327342,749,0.2026,1.0415,-0.2124,40.6494,-5.6152,-5.4932,473,912,0
21332346,750,0.2212,1.0259,-0.2202,34.1797,-5.0049,-3.7231,464,976,0
21337365,751,0.2231,1.0200,-0.2485,27.3437,-4.0283,0.0000,470,866,0
21342343,752,0.2144,1.0327,-0.2803,22.9492,-4.0283,3.9062,479,797,0
21347344,753,0.2153,1.0469,-0.2993,22.2778,-5.3101,4.3335,470,896,0
21352348,754,0.2217,1.0430,-0.3120,22.2778,-6.6528,2.3804,498,899,0
21357350,755,0.2280,1.0308,-0.3149,20.9351,-7.5073,0.4883,475,829,0
21362350,756,0.2280,1.0376,-0.3149,18.9819,-6.8970,-0.6714,487,879,0
21367349,757,0.2241,1.0513,-0.3325,18.4326,-6.8359,-1.9531,479,850,0
21372345,758,0.2261,1.0542,-0.3569,20.2026,-8.1177,-4.0894,488,859,0
21377349,759,0.2227,1.0537,-0.3667,23.7427,-9.8877,-6.0425,484,882,0
21382345,760,0.2158,1.0684,-0.3550,28.5645,-11.4746,-8.1177,490,885,0
21387344,761,0.2085,1.0957,-0.3359,35.5835,-12.3291,-11.6577,462,935,0
21392347,762,0.1992,1.1147,-0.3335,43.3960,-13.1836,-15.8691,462,921,0
21397349,763,0.2056,1.1270,-0.3149,49.6216,-14.7705,-19.5923,462,930,0
21402346,764,0.2090,1.1519,-0.2944,52.9785,-16.1133,-22.1558,463,914,0
21407345,765,0.2036,1.2017,-0.3066,51.5747,-18.7988,-24.7803,479,945,0
21412348,766,0.2183,1.2075,-0.3047,49.4385,-23.1323,-28.4424,477,915,0
21417342,767,0.2188,1.2100,-0.2998,49.1333,-26.5503,-30.7617,463,912,0
21422346,768,0.2080,1.1963,-0.2930,50.9644,-28.9917,-32.8979,463,894,0
21427360,769,0.1943,1.1821,-0.3105,53.8330,-31.0059,-35.5835,470,999,0
21432345,770,0.1890,1.2012,-0.3306,55.7861,-33.5693,-38.2690,466,937,0
21437351,771,0.2134,1.2090,-0.3389,56.7017,-36.0718,-42.9077,469,862,0
21442344,772,0.2207,1.2329,-0.3325,58.8379,-38.6963,-47.4853,469,889,0
21447344,773,0.2192,1.2432,-0.3384,61.0962,-42.3584,-51.2695,507,904,0
21452350,774,0.2266,1.2500,-0.3486,61.5845,-45.4102,-54.6265,477,922,0
21457349,775,0.2202,1.2549,-0.3501,64.8804,-48.3398,-57.8003,485,889,0
21462345,776,0.2119,1.2427,-0.3315,67.5659,-51.0864,-60.8520,481,909,0
21467343,777,0.2178,1.2246,-0.3062,69.7021,-53.7109,-63.4155,478,942,0
21472345,778,0.2300,1.2134,-0.2910,67.6270,-55.0537,-64.8193,490,919,0
21477348,779,0.2432,1.2065,-0.2852,67.1997,-55.2978,-65.9180,489,913,0
21482344,780,0.2583,1.1719,-0.2847,65.3076,-55.7861,-67.0166,463,941,0
21487351,781,0.2637,1.1553,-0.2778,61.9507,-56.2744,-67.5659,462,943,0
21492346,782,0.2778,1.1392,-0.2695,56.5796,-57.2510,-68.6646,462,921,0
21497346,783,0.2856,1.1187,-0.2759,51.7578,-58.1665,-70.4956,463,947,0
21502343,784,0.2842,1.1177,-0.2798,46.1426,-59.5093,-71.5332,463,924,0
21507349,785,0.2837,1.1250,-0.2710,41.3818,-59.8755,-72.2656,480,934,0
21512350,786,0.2871,1.1274,-0.2695,40.7715,-59.9365,-72.5708,468,859,0
21517343,787,0.2915,1.1274,-0.2739,42.2363,-60.6079,-72.9370,475,954,0
21522373,788,0.3037,1.1279,-0.2749,42.7246,-61.1572,-74.0356,470,914,0
21527344,789,0.3057,1.1255,-0.2573,45.1050,-60.5469,-76.1719,466,923,0
21532342,790,0.2983,1.1187,-0.2349,48.5229,-59.6313,-79.4678,480,862,0
21537342,791,0.2998,1.1377,-0.2134,51.0864,-58.4717,-82.8857,506,948,0
21542346,792,0.3052,1.1567,-0.1890,52.7344,-57.0679,-87.7075,507,936,0
21547346,793,0.3086,1.1675,-0.1616,53.4058,-55.6641,-93.2007,472,843,0
21552348,794,0.3198,1.1816,-0.1328,54.8096,-54.6875,-98.6938,482,914,0
21557345,795,0.3438,1.1948,-0.1113,58.0444,-54.6265,-104.3701,490,929,0
21562343,796,0.3657,1.2046,-0.1128,59.6313,-55.7861,-109.0088,485,962,0
21567349,797,0.3770,1.2402,-0.1260,59.5093,-56.7627,-111.5723,474,953,0
21572347,798,0.3721,1.2622,-0.1426,62.2559,-58.1665,-114.2578,489,925,0
21577343,799,0.3657,1.2793,-0.1582,65.9790,-60.3638,-117.1875,463,959,0
21582342,800,0.3662,1.2725,-0.1714,71.5942,-63.7817,-121.0937,463,953,0
21587353,801,0.3804,1.2471,-0.1797,76.4160,-67.0166,-125.3662,462,957,0
21592350,802,0.3892,1.2163,-0.1685,82.0923,-69.2749,-129.0283,462,942,0
21597351,803,0.3862,1.1875,-0.1548,86.7920,-70.4346,-132.3242,480,946,0
21602350,804,0.3809,1.1597,-0.1484,88.9893,-70.8008,-135.3760,471,917,0
21607348,805,0.3799,1.1421,-0.1357,89.3555,-70.9229,-138.1836,464,897,0
21612344,806,0.3833,1.1313,-0.1221,89.3555,-71.1060,-140.8081,475,910,0
21617347,807,0.3931,1.1240,-0.1016,89.5996,-71.1060,-142.6392,467,1000,0
21622347,808,0.4028,1.1152,-0.0771,90.3320,-71.2280,-144.8364,472,937,0
21627349,809,0.4136,1.1108,-0.0552,88.9282,-71.2891,-147.1558,502,909,0
21632345,810,0.4204,1.1055,-0.0454,86.0596,-71.1670,-148.7427,468,921,0
21637343,811,0.4282,1.1016,-0.0454,83.3130,-71.5332,-149.4751,481,918,0
21642348,812,0.4399,1.0811,-0.0449,81.1768,-72.8149,-150.4517,485,913,0
21647349,813,0.4502,1.0654,-0.0391,78.3691,-74.0967,-151.2451,482,894,0
21652350,814,0.4565,1.0562,-0.0283,75.5005,-74.8901,-151.9165,474,902,0
21657350,815,0.4541,1.0522,-0.0195,72.6318,-75.1953,-152.4048,483,878,0
21662346,816,0.4556,1.0576,-0.0132,69.5190,-75.1343,-153.1372,473,883,0
21667344,817,0.4692,1.0645,-0.0195,68.4204,-75.3174,-154.2358,489,879,0
21672348,818,0.4878,1.0547,-0.0356,70.6177,-76.6602,-156.0669,462,940,0
21677345,819,0.4922,1.0234,-0.0493,74.5850,-79.3457,-158.8745,462,896,0
21682348,820,0.4785,0.9873,-0.0430,78.5522,-82.8247,-162.7807,462,939,0
21687348,821,0.4731,0.9653,-0.0269,83.3130,-85.8154,-168.4570,462,953,0
21692344,822,0.4751,0.9683,-0.0176,89.4775,-87.8906,-176.2695,479,961,0
21697347,823,0.4912,0.9932,-0.0112,96.5576,-89.6606,-185.6079,466,954,0
21702349,824,0.5034,1.0171,-0.0146,106.0791,-91.8579,-195.1904,464,919,0
21707345,825,0.5049,1.0327,-0.0073,116.8213,-95.5200,-203.3691,463,924,0
21712342,826,0.5024,1.0376,0.0215,127.3804,-99.9145,-209.9609,474,968,0
21717375,827,0.5103,1.0371,0.0317,136.4136,-100.4639,-214.4165,465,922,0
21722346,828,0.5073,1.0059,0.0054,136.7798,-85.9375,-214.2334,463,944,0
21727350,829,0.5020,0.9448,0.0234,129.2114,-66.4062,-214.0503,479,897,0
21732344,830,0.4971,0.9219,0.1104,125.3662,-58.4106,-219.4824,502,928,0
21737342,831,0.4766,0.9312,0.1797,133.1787,-61.8286,-227.5390,489,957,0
21742342,832,0.4727,0.8906,0.1636,146.4844,-68.6035,-236.0840,485,928,0
21747350,833,0.4814,0.8345,0.1289,151.6724,-72.6929,-244.0185,489,886,0
21752345,834,0.4771,0.8325,0.1436,147.2168,-71.1060,-249.5117,476,922,0
21757345,835,0.4863,0.8223,0.1738,141.5405,-66.7114,-254.6387,473,917,0
21762344,836,0.4927,0.8223,0.1860,137.8784,-64.2090,-260.5591,490,925,0
21767342,837,0.4834,0.8076,0.1602,137.5122,-65.0635,-267.6392,462,907,0
21772342,838,0.4487,0.8027,0.1123,139.4653,-68.9087,-276.1841,462,909,0
21777349,839,0.4155,0.7632,0.0708,142.2729,-73.3032,-286.2549,462,944,0
21782348,840,0.4053,0.6909,0.0737,145.4468,-77.3315,-295.0439,463,942,0
21787342,841,0.4092,0.6196,0.1343,145.1416,-81.7871,-300.8423,479,941,0
21792343,842,0.3994,0.5356,0.2256,148.0103,-85.7544,-304.5654,474,916,0
21797344,843,0.4072,0.4844,0.3018,145.2637,-89.0503,-307.4341,464,908,0
21802345,844,0.4487,0.4761,0.3999,139.1602,-89.3555,-309.7534,476,933,0
21807353,845,0.4932,0.4380,0.4673,129.5166,-86.8530,-311.6455,464,998,0
21812344,846,0.5107,0.3887,0.5059,111.6333,-81.8481,-310.7300,464,918,0
21817350,847,0.5166,0.3408,0.5283,95.7642,-74.2798,-308.4106,476,912,0
21822348,848,0.5205,0.2959,0.5000,86.4258,-68.2983,-308.1665,464,926,0
21827345,849,0.5010,0.2378,0.4380,78.4912,-65.6128,-308.8379,508,891,0
21832342,850,0.5078,0.1782,0.3911,73.6694,-63.5376,-307.3730,478,796,0
21837347,851,0.4805,0.1001,0.3311,74.7070,-63.7817,-307.6172,472,889,0
21842349,852,0.4009,0.1064,0.3267,77.6978,-66.1011,-306.4575,479,899,0
21847349,853,0.4248,0.0156,0.3110,90.4541,-65.9180,-305.4810,482,869,0
21852348,854,0.4341,-0.0625,0.2788,99.4873,-70.9839,-303.8940,473,906,0
21857348,855,0.4175,-0.0522,0.3042,104.1260,-78.6133,-302.4292,485,876,0
21862350,856,0.4312,-0.0371,0.3457,107.1777,-81.8481,-301.3916,462,910,0
21867342,857,0.4414,-0.0439,0.3882,109.6191,-83.4961,-300.8423,462,956,0
21872345,858,0.4253,-0.0669,0.4341,104.7974,-86.2427,-300.5371,463,920,0
21877343,859,0.4287,-0.0732,0.5073,97.1069,-86.2427,-300.5371,462,943,0
21882346,860,0.4717,-0.0903,0.5645,86.4868,-83.5571,-300.0488,479,948,0
21887345,861,0.4951,-0.1289,0.5962,74.7681,-81.3599,-296.3257,462,945,0
21892342,862,0.4854,-0.1587,0.5952,59.9976,-78.7964,-290.4663,480,943,0
21897345,863,0.4834,-0.1807,0.6006,45.8374,-74.4629,-282.2266,470,850,0
21902346,864,0.4746,-0.2217,0.6128,37.5977,-71.1060,-274.6582,474,944,0
21907365,865,0.4668,-0.2510,0.6577,31.3721,-68.3594,-269.0430,463,928,0
21912351,866,0.4736,-0.3179,0.6694,13.7939,-59.0820,-260.7422,469,934,0
21917344,867,0.4502,-0.2715,0.4849,-6.4697,-49.7436,-248.5351,464,920,0
21922342,868,0.4385,-0.3071,0.3472,-6.4697,-52.4292,-242.9199,476,923,0
21927342,869,0.4141,-0.4097,0.3442,-4.4556,-59.9365,-238.3423,507,923,0
21932344,870,0.3887,-0.4521,0.3789,-5.0659,-62.9272,-232.9712,489,851,0
21937342,871,0.3887,-0.5063,0.4106,-1.1597,-64.6973,-229.4922,475,917,0
21942346,872,0.3979,-0.5664,0.4365,3.5400,-66.3452,-223.8769,488,900,0
21947346,873,0.3867,-0.5952,0.4395,10.4370,-67.1387,-219.7876,489,915,0
21952348,874,0.3770,-0.5356,0.4360,18.6157,-69.1528,-217.0410,482,942,0
21957345,875,0.3740,-0.4526,0.4546,31.1279,-73.6694,-217.3462,486,918,0
21962344,876,0.3867,-0.4141,0.5020,42.9077,-75.0732,-219.0552,463,925,0
21967350,877,0.4102,-0.4087,0.5625,46.5698,-71.1060,-217.3462,462,942,0
21972346,878,0.4062,-0.4131,0.6104,38.5132,-61.4624,-211.1816,462,914,0
21977345,879,0.4023,-0.3999,0.5918,33.6304,-60.3027,-208.3740,462,943,0
21982343,880,0.4043,-0.4111,0.5679,29.4800,-59.6924,-205.5054,479,917,0
21987349,881,0.3843,-0.4478,0.5518,24.2310,-59.5703,-201.8432,462,952,0
21992344,882,0.3594,-0.4966,0.5522,17.4561,-59.6924,-197.8760,480,950,0
21997349,883,0.3364,-0.5532,0.5420,9.5825,-59.8755,-193.4204,468,909,0
22002342,884,0.3286,-0.6089,0.4971,1.7700,-60.2417,-188.5376,468,941,0
22007359,885,0.3208,-0.6660,0.4609,-4.2114,-63.4155,-181.5796,463,899,0
22012346,886,0.2988,-0.7031,0.4580,-8.7280,-68.2983,-172.6074,472,941,0
22017347,887,0.2720,-0.7134,0.4658,-7.8125,-72.6318,-164.7949,466,862,0
22022347,888,0.2256,-0.7163,0.4556,-2.4414,-76.5991,-160.4004,475,890,0
22027346,889,0.2168,-0.6689,0.4609,0.7935,-78.9795,-158.6914,508,875,0
22032350,890,0.2163,-0.6260,0.4766,7.4463,-77.3315,-160.1562,489,830,0
22037347,891,0.1934,-0.6172,0.4648,21.7895,-77.8198,-164.0014,474,944,0
22042346,892,0.1924,-0.6294,0.4521,33.8745,-81.8481,-168.3349,486,925,0
22047343,893,0.1943,-0.6392,0.4844,42.2363,-84.5947,-172.4243,489,929,0
22052344,894,0.2119,-0.6187,0.5474,50.4150,-85.8154,-175.9643,481,933,0
22057344,895,0.2388,-0.6318,0.5776,54.2603,-86.7920,-178.6499,486,902,0
22062346,896,0.2524,-0.6313,0.5923,52.8564,-86.1816,-179.0161,462,928,0
22067348,897,0.2515,-0.6304,0.6357,46.6309,-85.5713,-179.3823,462,929,0
22072347,898,0.2319,-0.6582,0.7031,40.0391,-84.4726,-179.9316,462,926,0
22077344,899,0.2139,-0.7002,0.7769,33.4473,-84.5947,-178.1616,462,951,0
22082345,900,0.2051,-0.7251,0.8154,23.7427,-82.8247,-172.6074,479,948,0
22087350,901,0.1992,-0.7300,0.8486,15.4419,-76.9653,-164.8559,462,951,0
22092345,902,0.1924,-0.7559,0.8740,11.7187,-70.4346,-157.2876,480,959,0
22097345,903,0.1899,-0.7725,0.8379,7.0190,-64.5142,-148.8647,480,836,0
22102343,904,0.1943,-0.7871,0.7861,3.1128,-59.8755,-140.5640,465,978,0
22107373,905,0.1807,-0.7979,0.7568,0.1831,-55.7861,-133.6060,477,925,0
22112342,906,0.1558,-0.7939,0.7354,-1.6479,-52.3071,-128.3569,474,922,0
22117349,907,0.1362,-0.7783,0.7207,-2.6245,-49.9878,-124.6948,491,861,0
22122342,908,0.1289,-0.7617,0.7041,-3.9673,-48.1567,-121.4600,481,931,0
22127345,909,0.1274,-0.7422,0.6855,-6.1646,-47.1191,-117.9199,506,899,0
22132349,910,0.1211,-0.7168,0.6704,-8.2397,-46.3867,-114.5019,490,843,0
22137344,911,0.1011,-0.7021,0.6528,-9.2773,-46.5088,-111.6333,474,914,0
22142346,912,0.0825,-0.7002,0.6372,-10.2539,-47.4243,-109.3750,487,908,0
22147345,913,0.0747,-0.6895,0.6196,-12.2681,-48.8892,-107.6660,476,917,0
22152349,914,0.0708,-0.6758,0.6094,-13.3667,-51.3916,-106.8115,478,923,0
22157346,915,0.0693,-0.6890,0.6089,-13.7939,-54.9927,-106.4453,483,922,0
22162346,916,0.0649,-0.7114,0.6133,-15.5029,-59.5703,-104.1260,463,898,0
22167346,917,0.0742,-0.7266,0.6182,-18.6768,-64.8193,-99.8535,462,927,0
22172349,918,0.0684,-0.7651,0.6182,-23.0103,-69.4580,-96.1914,462,940,0
22177344,919,0.0513,-0.8125,0.6265,-27.8931,-73.1812,-93.8110,462,940,0
22182345,920,0.0273,-0.8359,0.6426,-32.8979,-76.4160,-90.5151,479,911,0
22187343,921,0.0176,-0.8545,0.6704,-36.0107,-79.3457,-88.0127,463,942,0
22192347,922,0.0054,-0.8862,0.7056,-38.0859,-81.1157,-87.5244,480,924,0
22197346,923,-0.0156,-0.9019,0.7505,-39.9780,-80.9326,-84.6558,464,933,0
22202349,924,-0.0024,-0.9067,0.8027,-37.5366,-80.6274,-78.9795,463,939,0
22207348,925,0.0083,-0.9307,0.8589,-30.3345,-79.2236,-75.8057,464,998,0
22212343,926,0.0049,-0.9590,0.9131,-22.2168,-74.9512,-73.5474,467,891,0
22217350,927,-0.0225,-0.9692,0.9575,-16.1133,-68.4204,-70.4346,500,926,0
22222347,928,-0.0356,-0.9565,0.9849,-12.8174,-61.2793,-66.2231,497,882,0
22227344,929,-0.0317,-0.9165,0.9844,-10.6812,-53.4668,-62.8052,495,931,0
22232344,930,-0.0132,-0.8867,0.9707,-8.0566,-45.8374,-60.3027,464,828,0
22237342,931,0.0103,-0.8750,0.9541,-5.8594,-39.0625,-57.7393,482,901,0
22242342,932,0.0264,-0.8604,0.9399,-5.1270,-33.4473,-54.4434,490,904,0
22247346,933,0.0283,-0.8447,0.9116,-3.9673,-28.3203,-51.3916,476,895,0
22252342,934,0.0220,-0.8472,0.8721,-2.0142,-24.5361,-49.1333,490,902,0
22257349,935,0.0151,-0.8462,0.8369,-2.1973,-21.6675,-46.8750,480,869,0
22262347,936,0.0078,-0.8481,0.8115,-4.0894,-19.2871,-43.8232,483,877,0
22267347,937,-0.0024,-0.8413,0.7925,-6.7749,-18.0664,-39.9170,462,871,0
22272348,938,-0.0073,-0.8262,0.7827,-8.3618,-18.2495,-36.2549,462,919,0
22277344,939,-0.0112,-0.8208,0.7842,-8.1177,-19.6533,-34.7900,462,923,0
22282348,940,-0.0107,-0.8311,0.7788,-7.6904,-21.4844,-33.4473,462,921,0
22287347,941,-0.0044,-0.8530,0.7695,-8.0566,-23.4375,-31.0059,479,927,0
22292346,942,-0.0005,-0.8677,0.7632,-8.7891,-25.2686,-27.9541,462,898,0
22297343,943,-0.0068,-0.8716,0.7681,-9.8877,-26.8555,-25.2075,479,880,0
22302350,944,-0.0142,-0.8525,0.7656,-10.4980,-28.0151,-23.4985,464,896,0
